timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8
180,0.0,0.562156351664233,0.2203031577817123,0.0,0.44154862140241374,0.0,0.0,0.0535687501339218,0.478335131928363,0.12068479844467052,0.11401023701956303,0.616769506484557,0.0009770089759280262,0.0,0.4489010735028145,0.15892919781977088,0.22243881020347062,0.13509382681831195,0.0,0.666635590487568,0.4208754208753942,0.0,0.9138249302029622,0.8601803452338248,0.0,0.0005915369074413772,0.9183242419233382
181,0.0,0.562156351664233,0.2203031577817123,0.0,0.5519357767530172,0.9999000099990001,0.0,0.14285000035712495,0.720565613373618,0.1914405514083874,0.11401023701956303,0.616769506484557,0.0009770089759280262,0.0,0.4497212088339606,0.1593221492296088,0.22336069988459806,0.13522158182948824,0.0,0.666635590487568,0.3030303030303,0.0,0.9127895945111059,0.8601803452338248,0.0,0.0005915369074413772,0.0
182,0.0,0.562156351664233,0.2203031577817123,0.0,0.4967421990776865,0.9999000099990001,0.0,0.0535687501339218,0.43336808044441005,0.6917144032990227,0.11401023701956303,0.5882447091651288,0.0009770089759280262,0.0,0.4505413441651067,0.15971510063990146,0.22397529300534966,0.13739341701948526,0.0,0.666635590487568,0.3872053872054394,0.0,0.9131660802172351,0.8597580672047459,0.9581124006720413,0.0005915369074413772,0.0
183,0.0,0.562156351664233,0.2203031577817123,0.0,0.31276360682673865,0.9999000099990001,0.0,0.0535687501339218,0.16912037155969079,0.8058950178890234,0.11401023701956303,0.6123323157904244,0.0,0.0,0.45136147949625277,0.1601080520497394,0.2376280401877613,0.13749278202817794,0.0,0.666635590487568,0.45454545454545,0.0,0.9160838444397392,0.0,0.9853770069671439,0.0005915369074413772,0.0
184,0.0,0.4987674427969142,0.04936589332726576,0.0,0.31276360682673865,0.9999000099990001,0.0,0.0535687501339218,0.13340974496766145,0.8058950178890234,0.11401023701956303,0.6034579344021573,0.0009770089759280262,0.0,0.4521816148273989,0.16050100346003207,0.23929622151551574,0.13806058207785032,0.0,0.666635590487568,0.37037037037031056,0.0,0.9138249302029622,0.0,0.9888780800066435,0.0005915369074413772,0.0
185,0.0,0.4988192678164275,0.0494363082540708,0.0,0.45994648062754323,0.9999000099990001,0.0,0.0535687501339218,0.13388659862455624,0.8058927980310523,0.11401023701956303,0.5800042121617354,0.0009770089759280262,0.0,0.453001750158545,0.16089395487032473,0.24109610136914553,0.1381883370890266,0.0,0.666635590487568,0.5218855218855615,0.0,0.9191898515153084,0.8593357891756669,0.9789437852570636,0.0005915369074413772,0.0
186,0.0,0.49852559270585217,0.052031601270560814,0.0,0.5519357767530172,0.9999000099990001,0.0,0.14285000035712495,0.11207054382159305,0.6191050689296222,0.11401023701956303,0.6078951250962916,0.0009770089759280262,0.0,0.45382188548969105,0.16128690628016268,0.24166679498127205,0.138316092100203,0.0,0.666635590487568,0.3872053872054394,0.0,0.9152367516009484,0.858913511146588,0.9931231310670368,0.0005915369074413772,0.0
187,0.0,0.4982250075926754,0.054621864649422654,0.0,0.5335379175278876,0.9999000099990001,0.0,0.0535687501339218,0.11149558745924419,0.2619476802793662,0.11401023701956303,0.6116984314055476,0.001465513463892022,0.0,0.45464202082083716,0.16167985769045534,0.24254478515377448,0.13841545710889566,0.0,0.666635590487568,0.48821548821550576,0.0,0.9134484444968324,0.858913511146588,0.9931231310670368,0.0005915369074413772,0.0
188,0.0,0.49793133248210036,0.05723224657880101,0.0,0.4783443398526727,0.9999000099990001,0.0,0.0535687501339218,0.10917092588187818,0.19124076419100977,0.11401023701956303,0.5800042121617354,0.001465513463892022,0.0,0.45546215615198327,0.16207280910029329,0.24346667483490192,0.13872774713621547,0.0,0.666635590487568,0.4377104377104221,0.0,0.9166485729989337,0.858913511146588,0.9931231310670368,0.0005915369074413772,0.0
189,0.0,0.4976031073585162,0.05986274705869566,0.0,0.44154862140241374,0.9999000099990001,0.0,0.0535687501339218,0.10915974962429613,0.10348089917038096,0.11401023701956303,0.6110645470206724,0.001465513463892022,0.0,0.4562822914831293,0.16246576051058595,0.25720722103456367,0.13882711214490814,0.0,0.666635590487568,0.37037037037031056,0.0,0.9106248017008609,0.8576466770593512,0.9931231310670368,0.0005915369074413772,0.0
190,0.0,0.4972748822349324,0.062463069712818085,0.0,0.5519357767530172,0.9999000099990001,0.0,0.0535687501339218,0.10757023743464483,0.10433110477322402,0.11401023701956303,0.6059934719416629,0.001465513463892022,0.0,0.45710242681427543,0.1628587119208786,0.2578218141553153,0.1389264771536008,0.0,0.666635590487568,0.47138047138047784,0.0,0.9147661444682861,0.8572243990302721,0.0,0.0005915369074413772,0.0
191,0.0,0.4969466571113482,0.06505836272930789,0.0,0.44154862140241374,0.9999000099990001,0.0,0.0535687501339218,0.1037454737282954,0.0908898647595672,0.11401023701956303,0.5825397497012409,0.0,0.0,0.45792256214542154,0.16325166333071656,0.2587876033450679,0.1390400371635353,0.0,0.666635590487568,0.45454545454545,0.0,0.9094012231559402,0.8572243990302721,0.0,0.0005915369074413772,0.0
192,0.0,0.4969466571113482,0.06505836272930789,0.0,0.5151400583028161,0.9999000099990001,0.0,0.0535687501339218,0.10303143504935021,0.22767307320903338,0.11401023701956303,0.5958513217836423,0.0009770089759280262,0.0,0.4587426974765676,0.16364461474100922,0.2645823384835834,0.13950847220451507,0.0,0.666635590487568,0.3872053872054394,0.0,0.9103424374212639,0.8572243990302721,0.9931231310670368,0.0005915369074413772,0.0
193,0.0,0.4966115219851626,0.06765365574580236,0.0,0.38635504372708307,0.9999000099990001,0.0,0.0535687501339218,0.10338783348562437,0.22681398817430493,0.11401023701956303,0.5819058653163641,0.002931026927784044,0.0,0.4595628328077137,0.16403756615084716,0.26554812767333597,0.13962203221444958,0.0,0.666635590487568,0.4377104377104221,0.0,0.909118858876343,0.0,0.0,0.0005915369074413772,0.0
194,0.0,0.4962694768563749,0.07025397839992033,0.0,0.5519357767530172,0.9999000099990001,0.0,0.0535687501339218,0.10336796458325379,0.13372202430762736,0.11401023701956303,0.5666926400793356,0.004396540391676066,0.0,0.4603829681388598,0.16443051756113983,0.2666017158803388,0.14041695228399093,0.0,0.666635590487568,0.40404040404036634,0.0,0.9125072302315087,0.8568021210011932,0.0,0.0005915369074413772,0.0
195,0.0,0.49594816173539286,0.07284424177878683,0.0,0.45994648062754323,0.9999000099990001,0.0,0.0535687501339218,0.10757023743464483,0.1335044782264828,0.11401023701956303,0.5983868593231478,0.011724107711136175,0.0,0.46120310347000587,0.1648234689714325,0.27985936748512436,0.14064407230385986,0.0,0.666635590487568,0.47138047138047784,0.0,0.9080835231844865,0.8563798429721142,0.0009190316728686106,0.0005915369074413772,0.0
196,0.0,0.49594816173539286,0.07284424177878683,0.0,0.4231507621773421,0.9999000099990001,0.0,0.0535687501339218,0.17467124615948787,0.12545083350814418,0.11401023701956303,0.5996546280928998,0.017586161566704228,0.0,0.462023238801152,0.16521642038127043,0.28179094586462955,0.14075763231379437,0.0,0.666635590487568,0.37037037037031056,0.0,0.908930616023278,0.8563798429721142,0.9931231310670368,0.0005915369074413772,0.0
197,0.0,0.495198426453101,0.07804488708702703,0.0,0.45994648062754323,0.9999000099990001,0.0,0.0535687501339218,0.44084127134856704,0.12432980523285156,0.11401023701956303,0.5958513217836423,0.025402233374128332,0.0,0.46284337413229804,0.1656093717915631,0.2824055389853812,0.14087119232372888,0.0,0.666635590487568,0.5050505050505336,0.0,0.9142955373356239,0.8563798429721142,0.97784969993222,0.08024326744422734,0.0
198,0.0,0.4948287413139063,0.08063012082826111,0.0,0.5703336359781467,0.9999000099990001,0.0,0.0535687501339218,0.720565613373618,0.226796229310538,0.11401023701956303,0.5958513217836423,0.030775782741732424,0.0,0.46366350946344415,0.16600232320140101,0.2833274286665086,0.14108411734235607,0.0,0.666635590487568,0.47138047138047784,0.0,0.9141072944825596,0.8559575649430353,0.986077221575044,0.00030862795170849653,0.0
199,0.0,0.4944486911708092,0.08323044348238355,0.0,0.6071293544283478,0.9999000099990001,0.0,0.0535687501339218,0.47113513843180255,0.6355342377720814,0.11401023701956303,0.5983868593231478,0.034195314157480464,0.0,0.46448364479459026,0.16639527461169368,0.2836347252268845,0.14133962736470865,0.0,0.666635590487568,0.4377104377104221,0.0,0.9104365588477962,0.0,0.9999502234940608,0.24823974915759078,0.0
200,0.0,0.4940755510303136,0.08581567722361742,0.0,0.44154862140241374,0.9999000099990001,0.0,0.0535687501339218,0.1924042415252837,0.8058927980310523,0.11401023701956303,0.5685942932339644,0.035172323133408456,0.0,0.4653037801257363,0.16678822602198634,0.28420541883901096,0.1425320074690207,0.0,0.666635590487568,0.5050505050505336,0.0,0.9281313870358849,0.8555352869139563,0.9805630315378322,0.4848287931381829,0.0
201,0.0,0.4936713158781103,0.08841097024010744,0.0,0.5519357767530172,0.9999000099990001,0.0,0.0535687501339218,0.12862133949633733,0.8058927980310523,0.11401023701956303,0.5806380965466121,0.039080359037120524,0.0,0.4661239154568824,0.16718117743182428,0.29790206553004767,0.14271654248516424,0.0,0.666635590487568,0.3872053872054394,0.0,0.9286019941685473,0.8551130088848774,0.9928605505890743,0.9999031255438041,0.0
202,0.0,0.4932912657350129,0.09095596688031338,0.0,0.44154862140241374,0.9999000099990001,0.0,0.0535687501339218,0.11663542414124889,0.8058927980310523,0.11401023701956303,0.5863430560105001,0.04445390840472458,0.0,0.46694405078802853,0.16757412884211695,0.29878005570255,0.14322756252986948,0.0,0.666635590487568,0.3535353535352827,0.0,0.9346257654666199,0.8551130088848774,0.9928605505890743,0.6080227838618527,0.0
203,0.0,0.4932912657350129,0.09095596688031338,0.0,0.4783443398526727,0.9999000099990001,0.0,0.0535687501339218,0.10728338015666784,0.6845487017690334,0.11401023701956303,0.5768347902373546,0.04543091738065261,0.0,0.4677641861191746,0.1679670802519549,0.29930684980605143,0.14349726755346381,0.0,0.666635590487568,0.4377104377104221,0.0,0.9287902370216123,0.8551130088848774,0.9928605505890743,0.0006172559034169931,0.0
204,0.0,0.492876665578907,0.09355628953443114,0.0,0.3679571845020114,0.9999000099990001,0.0,0.0535687501339218,0.10728338015666784,0.3053303646042069,0.11401023701956303,0.5882447091651288,0.05226998021214872,0.0,0.4685843214503207,0.16836003166224756,0.2998336439095528,0.1438237525820255,0.0,0.666635590487568,0.5387205387205893,0.0,0.9319903655237135,0.8538461747976405,0.0,0.827122910578959,0.0
205,0.0,0.49246206542280085,0.09614655291329764,0.0,0.5519357767530172,0.9999000099990001,0.0,0.10713750026784372,0.10728338015666784,0.1234818194879769,0.11401023701956303,0.5882447091651288,0.053246989188076715,0.0,0.4694044567814668,0.16875298307254022,0.3004482370303045,0.14409345760561987,0.0,0.666635590487568,0.4208754208753942,0.0,0.9333080654951666,0.0,0.0015754828677748006,0.9999031255438041,0.0
206,0.0,0.49201637025498696,0.09873681629215969,0.0,0.3311614660518103,0.9999000099990001,0.0,0.12499375031248439,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5603537962305741,0.0674136193390329,0.0,0.47022459211261286,0.16914593448237816,0.3014579257286822,0.14531422771241564,0.0,0.666635590487568,0.47138047138047784,0.0,0.931237394111454,0.0,0.9928605505890743,0.9999288445397838,0.0
207,0.0,0.49201637025498696,0.09873681629215969,0.0,0.4231507621773421,0.9999000099990001,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5762009058524794,0.06839062831496093,0.0,0.47104472744375897,0.16953888589267083,0.31432048175584165,0.14554134773228458,0.0,0.666635590487568,0.48821548821550576,0.0,0.9304844226991947,0.8534238967685616,0.0,0.5787802854374652,0.0
208,0.0,0.49113534492326133,0.10387207631122303,0.0,0.38635504372708307,0.9999000099990001,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5787364433919834,0.07034464626681694,0.0,0.4718648627749051,0.16993183730250877,0.3237588761102419,0.14585363775960442,0.0,0.666635590487568,0.47138047138047784,0.0,0.9314256369645192,0.8530016187394827,0.9785936779531137,0.0005915369074413772,0.0
209,0.0,0.4907207447671554,0.10646736932771744,0.0,0.5519357767530172,0.9999000099990001,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.6110645470206724,0.07474118665849301,0.0,0.47268499810605114,0.17032478871280143,0.3245929667741191,0.14618012278816603,0.0,0.666635590487568,0.4377104377104221,0.0,0.9078011589048893,0.8525793407104038,0.983495180208413,0.0005915369074413772,0.0
210,0.0,0.4902646845954386,0.10901739560554673,0.0,0.38635504372708307,0.9999000099990001,0.0,0.08928125022320316,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.6078951250962916,0.075229691146457,0.0,0.47350513343719725,0.1707177401230941,0.3685802744164869,0.14652080281796948,0.0,0.666635590487568,0.4208754208753942,0.0,0.9009302947680249,0.9053640943452727,0.9876964678558124,0.0005915369074413772,0.0
211,0.0,0.4897740744107133,0.11160262934678528,0.0,0.40475290295221256,0.9999000099990001,0.0,0.14285000035712495,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.6199389284089394,0.07864922256220505,0.0,0.47432526876834336,0.17111069153293204,0.36888757097686276,0.14679050784156392,0.0,0.666635590487568,0.5387205387205893,0.0,0.9035656947109318,0.9083200405488253,0.9954425919557052,0.0005915369074413772,0.0
212,0.0,0.5621459866603303,0.2203031577817123,0.0,0.40475290295221256,0.9999000099990001,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.6452943038039869,0.0810917450020251,0.0,0.4751454040994894,0.1715036429432247,0.36919486753723857,0.14778415792849064,0.0,0.666635590487568,0.33670033670035576,0.0,0.9021538733129459,0.9100091526651412,0.9954425919557052,0.0005915369074413772,0.0
213,0.0,0.5621459866603303,0.2203031577817123,0.0,0.5519357767530172,0.9999000099990001,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.6142339689450531,0.08451127641777313,0.0,0.4759655394306355,0.17189659435306262,0.36989725967524045,0.14835195797816306,0.0,0.666635590487568,0.3535353535352827,0.0,0.9024362375925431,0.9176101571885623,0.9954425919557052,0.0005915369074413772,0.0
214,0.0,0.5621459866603303,0.2203031577817123,0.0,0.5703336359781467,0.9999000099990001,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.6440265350342349,0.08939632129741319,0.0,0.47678567476178163,0.17228954576335528,0.37121424493399396,0.14856488299679024,0.0,0.666635590487568,0.2693602693602442,0.0,0.9006479304884277,0.91845471324672,0.0,0.0005915369074413772,0.06122161612822256
215,0.0,0.5621459866603303,0.2203031577817123,0.0,0.4967421990776865,0.9999000099990001,0.0,0.1785625004464062,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.6471959569586156,0.09183884373723324,0.0,0.4776058100929277,0.17268249717364795,0.3721361346151214,0.1488629780228683,0.0,0.666635590487568,0.3872053872054394,0.0,0.9153308730274804,0.9273225518573783,0.02034998704209106,0.0005915369074413772,0.08162882150429672
216,0.0,0.5621459866603303,0.2203031577817123,0.0,0.5335379175278876,0.9999000099990001,0.0,0.5178312512945782,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.6243761191030721,0.09330435720112526,0.0,0.4784259454240738,0.1730754485834859,0.373453119873875,0.1489907330340446,0.0,0.666635590487568,0.37037037037031056,0.0,0.9003655662088307,0.9383017806134311,0.9954425919557052,0.0005915369074413772,0.0
217,0.0,0.5621459866603303,0.2203031577817123,0.0,0.45994648062754323,0.0,0.0,0.19641875049104687,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.616769506484557,0.09428136617705325,0.0,0.47924608075521996,0.17346839999377855,0.0,0.14913268304646263,0.0,0.666635590487568,0.3535353535352827,0.0,0.9008361733414929,0.9459027851368522,0.0,0.0005915369074413772,0.0
218,0.0,0.5621459866603303,0.2203031577817123,0.0,0.6623229321036206,0.0,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.6072612407114149,0.09574687964094528,0.0,0.48006621608636607,0.1738613514036165,0.008999399268149078,0.1503534531532584,0.0,0.666635590487568,0.40404040404036634,0.0,0.9062010946538387,0.9564597358638259,0.02034998704209106,0.0005915369074413772,0.0
219,0.0,0.5621459866603303,0.2203031577817123,0.0,0.5887314952032183,0.0,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5774686746222314,0.09770089759280129,0.0,0.4808863514175122,0.17425430281390916,0.009833489932026327,0.15073671818678727,0.0,0.666635590487568,0.5218855218855615,0.0,0.9020597518864139,0.9581488479801418,0.9954425919557052,0.0005915369074413772,0.0
220,0.0,0.5621459866603303,0.2203031577817123,0.0,0.4967421990776865,0.0,0.0,0.2321312505803281,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5952174373987671,0.11186752774375752,0.0,0.48170648674865824,0.17464725422420183,0.012291862415032908,0.15079349819175453,0.0,0.666635590487568,0.37037037037031056,0.0,0.8991419876639098,0.9594156820673785,0.972729380611952,0.0005915369074413772,0.0
221,0.0,0.5621459866603303,0.2203031577817123,0.0,0.38635504372708307,0.0,0.0,0.3214125008035311,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5933157842441383,0.1133330412076495,0.0,0.48252662207980435,0.17504020563403977,0.012599158975408748,0.15085027819672178,0.0,0.666635590487568,0.47138047138047784,0.0,0.8976360448393916,0.9611047941836943,0.9935607651969741,0.0005915369074413772,0.0
222,0.0,0.5621459866603303,0.2203031577817123,0.0,0.40475290295221256,0.0,0.0,0.07142500017856247,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5958513217836423,0.11528705915950556,0.0,0.48334675741095046,0.17543315704433243,0.01338935013066083,0.15099222820913985,0.0,0.666635590487568,0.5050505050505336,0.0,0.90074205191496,0.963638462358168,0.9935607651969741,0.0005915369074413772,0.7550665989147447
223,0.0,0.5621459866603303,0.2203031577817123,0.0,0.4783443398526727,0.0,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5812719809314906,0.1191950950632176,0.0,0.4841668927420965,0.17582610845417038,0.013696646691036669,0.15136129824142694,0.0,0.666635590487568,0.3535353535352827,0.0,0.898012530545521,0.973773135056063,0.9935607651969741,0.0005915369074413772,0.0
224,0.0,0.5621459866603303,0.2203031577817123,0.0,0.44154862140241374,0.0,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5787364433919834,0.12114911301507364,0.0,0.4849870280732426,0.17621905986446304,0.014530737354913918,0.1522271933171774,0.0,0.666635590487568,0.45454545454545,0.0,0.9025303590190752,0.9733508570269839,0.0,0.0005915369074413772,0.08162882150429672
225,0.0,0.5621459866603303,0.2203031577817123,0.0,0.5519357767530172,0.0,0.0,0.08928125022320316,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5901463623197576,0.12456864443082169,0.0,0.48580716340438873,0.1766120112747557,0.014838033915289758,0.1527524083631244,0.0,0.666635590487568,0.48821548821550576,0.0,0.9057304875211768,0.9729285789979049,0.0207876211720285,0.0005915369074413772,0.0
226,0.0,0.5621459866603303,0.2203031577817123,0.0,0.4783443398526727,0.0,0.0,0.12499375031248439,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5806380965466121,0.12896518482249772,0.0,0.4866272987355348,0.17700496268459365,0.018657291165674935,0.15313567339665327,0.0,0.666635590487568,0.5218855218855615,0.0,0.9002714447822985,0.9725063009688262,0.9935607651969741,0.0005915369074413772,0.0
227,0.0,0.5621459866603303,0.2203031577817123,0.0,0.3495593252769398,0.0,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5793703277768602,0.13091920277435376,0.0,0.4874474340666809,0.1773979140948863,0.021422960209057356,0.15428546849723992,0.0,0.666635590487568,0.2693602693602442,0.0,0.8989537448108448,0.9720840229397472,0.0,0.0005915369074413772,0.0
228,0.0,0.49834938763950715,0.048219135947884316,0.0,0.5887314952032183,0.0,0.0,0.0535687501339218,0.10728338015666784,0.08269636898906121,0.11401023701956303,0.5749331370827259,0.13238471623824574,0.0,0.488267569397827,0.17779086550472425,0.021730256769433194,0.15437063850469082,0.0,0.666635590487568,0.45454545454545,0.0,0.9006479304884277,0.971661744910668,0.0,0.0005915369074413772,0.0
229,0.0,0.4980177075146224,0.05081945860200675,0.0,0.3495593252769398,0.0,0.0,0.0535687501339218,0.12837297821670468,0.08269636898906121,0.11401023701956303,0.5755670214676026,0.1402007880456699,0.0,0.48908770472897306,0.17818381691501692,0.02379353367481373,0.15448419851462533,0.0,0.666635590487568,0.45454545454545,0.0,0.8978242876924558,0.971239466881589,0.0207876211720285,0.0005915369074413772,0.0
230,0.0,0.4977309424066489,0.05341978125612917,0.0,0.5151400583028161,0.0,0.0,0.08928125022320316,0.3151704638542721,0.08269636898906121,0.11401023701956303,0.5622554493852029,0.1626719944920142,0.0,0.48990784006011917,0.17857676832530958,0.024100830235189507,0.1546971235332524,0.0,0.666635590487568,0.48821548821550576,0.0,0.8964124662944699,0.9708171888525103,0.9935607651969741,0.0005915369074413772,0.0
231,0.0,0.49743726729607385,0.05601507427261919,0.0,0.45994648062754323,0.0,0.0,0.0535687501339218,0.6394359177687038,0.08269636898906121,0.18433655840200608,0.5793703277768602,0.1929592727457826,0.0,0.4907279753912653,0.1789697197351475,0.024759322864566287,0.155179753575474,0.0,0.666635590487568,0.45454545454545,0.0,0.8976360448393916,0.9703949108234313,0.985026899663194,0.0005915369074413772,0.0
232,0.0,0.49710904217248975,0.05860533765148103,0.0,0.5335379175278876,0.0,0.0,0.0535687501339218,0.720565613373618,0.43805789254087907,0.23481428750418393,0.5850752872407481,0.22226954202362298,0.0,0.49154811072241134,0.17936267114544016,0.02892977618395247,0.1553075085866503,0.0,0.666635590487568,0.40404040404036634,0.0,0.9173074229846608,0.9699726327943522,0.9969743114104862,0.0005915369074413772,0.06122161612822256
233,0.0,0.4967739070463041,0.061205660305603454,0.0,0.5151400583028161,0.0,0.0,0.0535687501339218,0.720565613373618,0.8058905781730814,0.23672740483240073,0.5857091716256216,0.2515798113014634,0.0,0.49236824605355745,0.1797556225552781,0.029719967339204553,0.15560560361272835,0.0,0.666635590487568,0.31986531986532785,0.0,0.8976360448393916,0.9695503547652732,0.9969743114104862,0.0005915369074413772,0.0
234,0.0,0.4964871419383308,0.06379089404683755,0.0,0.3679571845020114,0.0,0.0,0.0535687501339218,0.715937400927657,0.8058950178890234,0.35301508605392967,0.5717637151583451,0.28089008057930376,0.0,0.49318838138470356,0.18014857396557077,0.0,0.009624210841947619,0.0,0.666635590487568,0.5555555555556173,0.0,0.8951888877495489,0.9691280767361945,0.9969743114104862,0.0005915369074413772,0.0
235,0.0,0.49615546181344583,0.06639121670095997,0.0,0.29436574760160916,0.0,0.0,0.26784375066960947,0.6985384514829676,0.8058927980310523,0.47030426493720806,0.5432389178389153,0.3102003498571442,0.0,0.4940085167158496,0.18054152537586343,0.009350595337150018,0.02521032220545569,0.0,0.666635590487568,0.5387205387205893,0.0,0.8992361090904418,0.9687057987071155,0.0,0.0005915369074413772,0.0
236,0.0,0.4957857766742514,0.06899153935507774,0.0,0.40475290295221256,0.0,0.0,0.08928125022320316,0.7826099864451347,0.6978967077479108,0.5473569912882441,0.5730314839280971,0.3395106191349846,0.0,0.4948286520469957,0.18093447678570138,0.010184686001027267,0.025394857221599235,0.0,0.666635590487568,0.3872053872054394,0.0,0.8992361090904418,0.9682835206780364,0.0,0.0005915369074413772,0.0
237,0.0,0.49544718654676456,0.0715818027339398,0.0,0.3311614660518103,0.0,0.0,0.0535687501339218,0.8666678615369221,0.5691649241588146,0.2781996797998193,0.5730314839280971,0.36979789738875296,0.0,0.4956487873781418,0.18132742819599404,0.010535882070028207,0.02593426726878801,0.0,0.666635590487568,0.31986531986532785,0.0,0.8995184733700392,0.9678612426489573,0.9969743114104862,0.0005915369074413772,0.0
238,0.0,0.49544718654676456,0.0715818027339398,0.0,0.45994648062754323,0.9999000099990001,0.0,0.0535687501339218,0.9750030517128353,0.505181957864241,0.4855113007466625,0.5749331370827259,0.4000851756425214,0.0,0.4964689227092879,0.18172037960583198,0.011457771751155659,0.026005242274997124,0.0,0.666635590487568,0.48821548821550576,0.0,0.8979184091189888,0.9674389646198787,0.0,0.0005915369074413772,0.0
239,0.0,0.495080956408871,0.07418212538806222,0.0,0.38635504372708307,0.9999000099990001,0.0,0.6785375016963437,0.9999596348967567,0.5051952770120673,0.8141293259732035,0.5812719809314906,0.42939544492036175,0.0,0.497289058040434,0.18211333101612465,0.01198456585465707,0.026147192287415185,0.0,0.666635590487568,0.5050505050505336,0.0,0.7727369118309118,0.9670166865907996,0.0,0.0005915369074413772,0.0
240,0.0,0.49474236628138424,0.07677741840455668,0.0,0.38635504372708307,0.9999000099990001,0.0,0.0535687501339218,0.9999596348967567,0.5826461216159461,0.8142480933241152,0.5819058653163641,0.45870571419820216,0.0,0.49810919337158005,0.1825062824264173,0.012291862415032908,0.0262607522973497,0.0,0.666635590487568,0.5723905723906452,0.0,0.772831033257444,0.9665944085617205,0.9828824924265005,0.0005915369074413772,0.04081441075214833
241,0.0,0.4943692261408889,0.07937271142104649,0.0,0.4783443398526727,0.9999000099990001,0.0,0.10713750026784372,0.9999596348967567,0.768235127413104,0.7563393799688747,0.5781025590071098,0.4880159834760425,0.0,0.49892932870272616,0.18289923383625525,0.013564948165161302,0.026388507308525985,0.0,0.666635590487568,0.48821548821550576,0.0,0.7723604261247815,0.9661721305326418,0.9842829216423004,0.0005915369074413772,0.0
242,0.0,0.4939926309990924,0.08196297479990854,0.0,0.40475290295221256,0.9999000099990001,0.0,0.4642625011606563,0.9999596348967567,0.9537863956247552,0.27985118796318903,0.5793703277768602,0.518303261729811,0.0,0.49974946403387227,0.18329218524654792,0.015013631949790227,0.026487872317218643,0.0,0.666635590487568,0.40404040404036634,0.0,0.7719839404186523,0.9657498525035628,0.9924229164591368,0.0005915369074413772,0.0
243,0.0,0.4935883958468891,0.0845532381787706,0.0,0.4783443398526727,0.9999000099990001,0.0,0.0535687501339218,0.9999596348967567,0.9999483421291313,0.2934709141773349,0.5768347902373546,0.5344239098326232,0.0,0.5005695993650183,0.18368513665638586,0.016330617208543723,0.027126647373100162,0.0,0.666635590487568,0.2693602693602442,0.0,0.7736781260962352,0.964483018416326,0.9954425919557052,0.0005915369074413772,0.08162882150429672
244,0.0,0.49320834570379174,0.08714350155763688,0.0,0.4967421990776865,0.9999000099990001,0.0,0.33926875084817193,0.9999596348967567,0.9999483421291313,0.291864345011607,0.5800042121617354,0.5520100713993275,0.0,0.5013897346961644,0.18407808806667852,0.01668181327754466,0.027666057420288936,0.0,0.666635590487568,0.5218855218855615,0.0,0.7742428546554296,0.964060740387247,0.9954425919557052,0.0005915369074413772,0.0
245,0.0,0.4928006555502876,0.08969352783546633,0.0,0.6071293544283478,0.9999000099990001,0.0,0.07142500017856247,0.9999596348967567,0.9999483421291313,0.2867701886359658,0.5552827211515646,0.5627571701345355,0.0,0.5022098700273105,0.1844710394769712,0.01672571278616976,0.027793812431465222,0.0,0.666635590487568,0.45454545454545,0.0,0.7722663046982495,0.963638462358168,0.9954425919557052,0.0005915369074413772,0.0
246,0.0,0.4923895103954823,0.09228379121433283,0.0,0.4967421990776865,0.9999000099990001,0.0,0.07142500017856247,0.9999596348967567,0.9999483421291313,0.2559917901433121,0.5742992526978506,0.5637341791104635,0.0,0.5030300053584567,0.1848639908868091,0.017033009346545603,0.028276442473686825,0.0,0.666635590487568,0.5050505050505336,0.0,0.7762194046126101,0.9632161843290888,0.9954425919557052,0.0005915369074413772,0.0
